Total: 1353 
True: 990 
False: 363

73% accuracy, beacuse more documents with topic labels

categories =[
 'alt.atheism',
 'sci.space',
 'comp.graphics',
 'talk.religion.misc']


ID,TAG_WEIGHT,TAG_RETURNED,TAG_EXPECTED,OUTCOME,OUTCOME_HFQ_REMOVED,TAG_RETURNED_HFQ_REMOVED,TAG_WEIGHT_HFQ_REMOVED
63,23.397302909660976,sci.space,sci.space,True,True,sci.space,5.387578799150165
64,14.208104688161582,sci.space,sci.space,True,True,sci.space,10.219291325106548
65,11.688097312019545,comp.graphics,comp.graphics,True,True,comp.graphics,2.9973776017498137
66,23.245969018839403,talk.religion.misc,talk.religion.misc,True,False,talk.politics.guns,3.2557945030681434
67,7.767081827244852,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,2.637642263419682
68,58.84842790486943,sci.space,sci.space,True,True,sci.space,48.47484144503515
69,6.902891141517398,comp.graphics,comp.graphics,True,True,comp.graphics,3.7082771146691638
70,58.761307816113174,alt.atheism,alt.atheism,True,True,alt.atheism,16.183417118143428
71,272.78188060661273,alt.atheism,alt.atheism,True,False,talk.religion.misc,255.22540554686117
72,10.046262259807696,sci.space,sci.space,True,True,sci.space,2.9655680611137867
73,8.28083147306898,comp.graphics,comp.graphics,True,True,comp.graphics,4.7948809612853776
74,13.407812216766004,sci.crypt,sci.space,False,False,,0
75,1565.6513707858333,sci.space,sci.space,True,True,sci.space,1547.0169935286842
76,19.76937261173753,talk.religion.misc,talk.religion.misc,True,False,talk.politics.misc,13.551449546995157
77,18.69255564112328,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,5.6520714303489274
78,39.04930480984768,alt.atheism,alt.atheism,True,False,sci.med,4.13873031863085
79,9.074075039147882,comp.graphics,comp.graphics,True,True,comp.graphics,4.8548104211944025
80,21.913767941962682,comp.graphics,comp.graphics,True,True,comp.graphics,17.32212835857197
81,125.28542987665341,sci.space,sci.space,True,True,sci.space,57.6209657927812
82,21.833799379274684,talk.politics.misc,talk.religion.misc,False,False,talk.politics.misc,12.680490076604716
83,47.75457185226475,comp.graphics,comp.graphics,True,True,comp.graphics,6.546274976417697
84,33.39800714489998,alt.atheism,alt.atheism,True,False,soc.religion.christian,12.611929979582309
85,95.74323276220122,sci.space,sci.space,True,True,sci.space,54.064527218814966
86,78.4800230502318,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,26.920062366587022
87,35.55634362488395,alt.atheism,alt.atheism,True,True,alt.atheism,15.696675838684767
88,54.34545092139801,sci.space,sci.space,True,True,sci.space,14.932049543413072
89,7.35058789744744,talk.religion.misc,alt.atheism,False,False,talk.religion.misc,4.851839923497609
90,30.069235492338382,rec.sport.hockey,talk.religion.misc,False,False,sci.med,25.459144238432756
91,29.21392928935063,alt.atheism,alt.atheism,True,True,alt.atheism,16.179114398763723
92,67.07217241289851,sci.space,sci.space,True,True,sci.space,41.618123093868725
93,83.48018020088365,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,37.256316247026106
94,40.83284715663586,sci.space,sci.space,True,True,sci.space,22.755344648847903
95,57.60957991830381,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,26.226438985027887
96,65.89043403828549,comp.graphics,comp.graphics,True,True,comp.graphics,14.602520088585413
97,4.463160564423807,talk.religion.misc,talk.religion.misc,True,False,talk.politics.mideast,0.1608133178096406
98,40.09414673583754,sci.space,comp.graphics,False,False,sci.space,30.159922871484373
99,48.92374175391513,sci.space,sci.space,True,True,sci.space,26.7793864358494
100,22.305343151559022,talk.politics.mideast,talk.religion.misc,False,False,talk.politics.mideast,16.269353636605313
101,25.587246795890685,alt.atheism,alt.atheism,True,True,alt.atheism,12.270971462615163
102,14.131684639242229,comp.sys.ibm.pc.hardware,comp.graphics,False,False,comp.sys.ibm.pc.hardware,9.056341472804204
103,134.78475184033826,alt.atheism,alt.atheism,True,True,alt.atheism,130.3799154869075
104,42.71283282280162,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,4.773848558944437
105,32.137532024418,alt.atheism,alt.atheism,True,True,alt.atheism,7.122675649422985
106,29.76053964045638,alt.atheism,alt.atheism,True,False,talk.religion.misc,1.9369623082676684
107,75.49350768887979,soc.religion.christian,talk.religion.misc,False,False,soc.religion.christian,36.010839210913815
108,19.203764089945906,talk.politics.mideast,sci.space,False,True,sci.space,7.488520519665713
109,21.685621729453512,alt.atheism,alt.atheism,True,True,alt.atheism,5.493576908220316
110,21.002267092256805,rec.sport.baseball,alt.atheism,False,False,sci.space,3.3063933208849914
111,181.564222023103,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,51.741914779090976
112,43.752220240663114,sci.space,sci.space,True,True,sci.space,11.378498084867903
113,3.42769480223524,comp.graphics,comp.graphics,True,True,comp.graphics,1.0376859614427576
114,25.33024192491047,sci.space,sci.space,True,True,sci.space,5.913735585567416
115,2933.3050643458346,sci.space,sci.space,True,True,sci.space,2903.758790806541
116,14.785368528191105,sci.space,sci.space,True,False,sci.crypt,9.516981915396219
117,91.79753609879432,comp.windows.x,comp.graphics,False,False,comp.windows.x,80.66262190347673
118,74.51909949772688,sci.space,sci.space,True,True,sci.space,29.194030371482707
119,57.06189454448583,sci.space,alt.atheism,False,False,sci.space,10.009501959270182
120,7.164691734620198,comp.graphics,comp.graphics,True,False,comp.windows.x,4.620978980045195
121,43.87727361016239,alt.atheism,alt.atheism,True,True,alt.atheism,21.823401275496174
122,49.06956920574936,alt.atheism,talk.religion.misc,False,False,soc.religion.christian,16.244381645252506
123,33.58449427228388,alt.atheism,alt.atheism,True,False,sci.crypt,7.316799581009109
124,70.2256294070149,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,24.41758819170311
125,58.81837054271697,comp.graphics,comp.graphics,True,True,comp.graphics,18.357573131482
126,32.65529683191675,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,9.94666346094945
127,29.464500077993325,comp.graphics,comp.graphics,True,True,comp.graphics,5.786199167771575
128,51.60457739339158,sci.space,sci.space,True,True,sci.space,21.43530866939732
129,9.45109912107354,sci.space,sci.space,True,True,sci.space,4.83682044541125
130,36.197181289837054,sci.space,sci.space,True,True,sci.space,4.8434519154588465
131,70.76566590084002,comp.windows.x,sci.space,False,False,comp.windows.x,46.425335299795584
132,26.91125294941532,alt.atheism,alt.atheism,True,True,alt.atheism,5.345021776673397
133,72.68092623778664,sci.space,sci.space,True,True,sci.space,27.924035436066937
134,8.57391741164137,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,3.280397354678785
135,39.45348381451057,sci.space,sci.space,True,True,sci.space,4.370123330257943
136,24.69398463939219,sci.space,sci.space,True,False,sci.crypt,11.421343421548636
137,51.93172809544452,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,9.322225288089165
138,30.83748110446922,comp.graphics,comp.graphics,True,True,comp.graphics,8.37988949240868
139,4369.410930779462,comp.graphics,comp.graphics,True,True,comp.graphics,4252.146949428102
140,101.98047746822107,soc.religion.christian,talk.religion.misc,False,False,soc.religion.christian,84.72110058297473
141,32.20367331806553,talk.religion.misc,alt.atheism,False,False,talk.religion.misc,4.282082293878632
142,6.886305997830242,comp.graphics,comp.graphics,True,False,sci.med,1.0856386885805884
143,280.31206863531503,soc.religion.christian,talk.religion.misc,False,False,soc.religion.christian,60.68953404196949
144,28.79437643650813,talk.religion.misc,talk.religion.misc,True,False,talk.politics.mideast,5.837143131027236
145,16.018275620669375,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,1.7768987203870827
146,12.973644124788379,comp.graphics,comp.graphics,True,True,comp.graphics,9.02238066605828
147,16.71247026687164,comp.graphics,comp.graphics,True,True,comp.graphics,9.14944959880209
148,17.169098634525415,comp.graphics,comp.graphics,True,True,comp.graphics,3.9710138491965115
149,43.71966068303142,comp.graphics,comp.graphics,True,True,comp.graphics,19.291013764705276
150,43.89926157740459,sci.space,sci.space,True,False,talk.politics.mideast,13.891185972333332
151,5.184035140347255,sci.space,sci.space,True,True,sci.space,1.0731735148450312
152,62.005887448689556,soc.religion.christian,talk.religion.misc,False,False,soc.religion.christian,42.161253317727486
153,110.22821371994593,comp.windows.x,comp.graphics,False,False,comp.windows.x,65.8223317400062
154,38.03647935163429,alt.atheism,alt.atheism,True,False,soc.religion.christian,11.248894808497186
155,100.63606196683538,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,18.35336648298509
156,12.038290228585222,sci.space,alt.atheism,False,True,alt.atheism,3.345609272347634
157,25.743836929318352,alt.atheism,alt.atheism,True,False,soc.religion.christian,14.301837985690078
158,52.259219057413304,alt.atheism,alt.atheism,True,True,alt.atheism,12.944198763189176
159,237.03495579632335,alt.atheism,alt.atheism,True,True,alt.atheism,223.98678678442334
160,25.297308325964572,sci.space,sci.space,True,True,sci.space,13.612903869608585
161,67.20948091935036,talk.religion.misc,alt.atheism,False,False,soc.religion.christian,20.376547305226822
162,23.526749956552383,sci.space,sci.space,True,True,sci.space,9.409049444695851
163,11.249328428248765,comp.graphics,comp.graphics,True,True,comp.graphics,5.519789837187431
164,37.61238550778222,sci.space,sci.space,True,True,sci.space,18.10580146774668
165,20.645037800594793,comp.graphics,comp.graphics,True,True,comp.graphics,11.439655372701719
166,10.953003520274123,sci.med,talk.religion.misc,False,True,talk.religion.misc,7.2309536652380695
167,8.346587136485153,comp.graphics,comp.graphics,True,False,sci.crypt,1.6777390341258867
168,13.098932912613336,sci.space,sci.space,True,True,sci.space,8.728327678189533
169,44.14964935172931,sci.space,sci.space,True,False,sci.crypt,7.454797782889134
170,72.79859815998483,sci.space,sci.space,True,True,sci.space,36.22073284180957
171,32.64150035505142,alt.atheism,alt.atheism,True,False,talk.politics.misc,2.0236433442493476
172,111.8942844442592,soc.religion.christian,talk.religion.misc,False,False,soc.religion.christian,95.72215039291619
173,21.473627679348265,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,6.137855228699117
174,8.965058644553876,comp.graphics,comp.graphics,True,True,comp.graphics,4.309902158048404
175,5.097327582426821,sci.electronics,comp.graphics,False,False,sci.electronics,2.2545201630991096
176,44.54963470232054,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,3.1274517145302707
177,61.10599577000128,sci.crypt,alt.atheism,False,False,sci.crypt,43.55154556287886
178,104.71361568501105,soc.religion.christian,talk.religion.misc,False,False,soc.religion.christian,101.84346278734392
179,24.833283956423905,sci.space,sci.space,True,False,sci.crypt,2.99433599439695
180,26.73323796150899,comp.windows.x,comp.graphics,False,False,comp.windows.x,9.455526750039079
181,37.0800139210135,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,34.82525138060321
182,177.1992150456453,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,107.38530555282698
183,59.31446423169714,comp.graphics,comp.graphics,True,True,comp.graphics,30.43358502211465
184,45.49748281977407,sci.space,sci.space,True,False,rec.sport.hockey,2.235499146916799
185,52.005524321495436,comp.graphics,comp.graphics,True,False,,0
186,36.50234186386808,comp.graphics,comp.graphics,True,True,comp.graphics,19.148779918854416
187,17.98664639468977,sci.space,sci.space,True,True,sci.space,13.215342995473812
188,42.19859289621989,comp.graphics,comp.graphics,True,False,comp.windows.x,16.945503152644942
189,187.37885271543598,alt.atheism,alt.atheism,True,True,alt.atheism,30.160282012486388
190,48.77903009020669,alt.atheism,alt.atheism,True,True,alt.atheism,0.9535242885753383
191,44.894392304666695,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,16.663713695788417
192,20.70031069188118,comp.windows.x,comp.graphics,False,True,comp.graphics,11.455009114004442
193,16.18872947499733,comp.graphics,comp.graphics,True,False,sci.crypt,0.5668527591586761
194,10.81736063406025,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,1.0658284477217232
195,17.106164273767646,comp.graphics,comp.graphics,True,True,comp.graphics,13.944347457072352
196,70.84544588913192,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,23.77880395279428
197,20.380656902306757,talk.religion.misc,alt.atheism,False,False,talk.religion.misc,1.863527038536906
198,34.04239032210321,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,13.452554378467102
199,91.5588814869152,sci.space,sci.space,True,True,sci.space,38.9274084929875
200,12.160789516342518,sci.space,sci.space,True,True,sci.space,6.98060234199186
201,55.357336458810806,soc.religion.christian,talk.religion.misc,False,False,talk.politics.mideast,31.04549956616397
202,61.875254195341675,sci.space,sci.space,True,True,sci.space,18.042033939986947
203,58.942515836885455,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,48.72813807251685
204,18.725685844954143,sci.space,sci.space,True,False,rec.autos,4.661831428830723
205,14.23549124392717,sci.space,sci.space,True,True,sci.space,3.1412852576196344
206,17.016379358058742,comp.graphics,comp.graphics,True,True,comp.graphics,10.192889786742203
207,53.49350758246874,talk.religion.misc,talk.religion.misc,True,False,talk.politics.guns,33.24477709651731
208,6.2946341209247665,sci.space,sci.space,True,True,sci.space,3.7467279694177
209,10.740826136247296,alt.atheism,alt.atheism,True,False,,0
210,8.848922211965938,comp.graphics,comp.graphics,True,True,comp.graphics,4.836190825444676
211,59.9284648963593,comp.graphics,comp.graphics,True,True,comp.graphics,44.37956618149716
212,161.32146534863716,sci.space,sci.space,True,True,sci.space,140.22000799713078
213,15.332309039928742,comp.graphics,comp.graphics,True,True,comp.graphics,6.73588420620366
214,32.70645218376542,sci.space,sci.space,True,True,sci.space,4.532682504012621
215,60.23116782386387,sci.crypt,talk.religion.misc,False,False,comp.graphics,56.02704291741984
216,24.44492827914507,comp.windows.x,comp.graphics,False,False,comp.windows.x,19.920222572272298
217,37.83241913284329,comp.graphics,comp.graphics,True,True,comp.graphics,16.13661699231801
218,44.76171832645742,talk.politics.mideast,sci.space,False,False,talk.politics.mideast,25.390937574678702
219,17.032380063516285,alt.atheism,alt.atheism,True,True,alt.atheism,5.262005790343569
220,14.766659431431966,talk.religion.misc,talk.religion.misc,True,False,talk.politics.guns,4.831207180016933
221,8.916582736262306,sci.space,sci.space,True,True,sci.space,4.357106872369938
222,11.458486763402172,comp.graphics,comp.graphics,True,True,comp.graphics,7.674505626575433
223,32.52952247071218,alt.atheism,talk.religion.misc,False,False,alt.atheism,1.6835887119931847
224,171.1230781892305,sci.space,sci.space,True,True,sci.space,111.57311198573014
225,62.618918407207616,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,38.52110416790595
226,30.105087617258604,alt.atheism,alt.atheism,True,True,alt.atheism,13.600547578682146
227,23.719817863075704,alt.atheism,talk.religion.misc,False,False,soc.religion.christian,0.5370166197829911
228,43.0661508196697,sci.space,sci.space,True,True,sci.space,22.870828593717153
229,100.6188816326197,sci.space,sci.space,True,True,sci.space,34.22339136576909
230,9.00273120532382,comp.graphics,comp.graphics,True,True,comp.graphics,5.567551663046058
231,38.646215231799374,sci.space,sci.space,True,True,sci.space,9.601171486493328
232,23.56505451652425,comp.graphics,comp.graphics,True,True,comp.graphics,18.362659143834392
233,13.219507406906237,comp.sys.ibm.pc.hardware,comp.graphics,False,False,comp.sys.ibm.pc.hardware,10.508573207692132
234,26.13545476240913,alt.atheism,alt.atheism,True,False,soc.religion.christian,13.096337503437823
235,31.83140318491586,comp.graphics,comp.graphics,True,True,comp.graphics,26.66276411016676
236,7.469812563074815,soc.religion.christian,alt.atheism,False,False,talk.religion.misc,2.6991304249284376
237,17.18192550357512,comp.graphics,comp.graphics,True,True,comp.graphics,10.796263524167712
238,53.32428153882572,sci.space,sci.space,True,False,,0
239,19.14061257996276,comp.graphics,comp.graphics,True,True,comp.graphics,16.072590065407685
240,19.610471622039785,sci.space,sci.space,True,True,sci.space,3.953402788752988
241,54.651856049716386,comp.windows.x,sci.space,False,True,sci.space,29.386337591420176
242,31.80757794918755,sci.space,sci.space,True,True,sci.space,16.630502989830337
243,45.13365724629002,comp.graphics,comp.graphics,True,True,comp.graphics,13.832106442574768
244,14.356481943901663,comp.graphics,comp.graphics,True,True,comp.graphics,3.350568458772005
245,47.65036853224383,soc.religion.christian,talk.religion.misc,False,False,soc.religion.christian,26.366249034783053
246,101.69361042000192,talk.politics.mideast,alt.atheism,False,False,talk.politics.mideast,56.736957404761576
247,38.93036423862526,talk.religion.misc,talk.religion.misc,True,False,rec.sport.baseball,4.439330673874203
248,62.81882723223031,sci.space,sci.space,True,True,sci.space,28.374354546606742
249,131.7033642501376,soc.religion.christian,talk.religion.misc,False,False,soc.religion.christian,127.20530852407556
250,32.64900520985594,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,7.987594070188859
251,70.28100048955964,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,8.29497239851421
252,49.08678071403243,sci.med,sci.space,False,True,sci.space,18.663683822272834
253,39.41370775734048,alt.atheism,alt.atheism,True,False,talk.politics.mideast,8.113505361918818
254,0.937711428162391,rec.autos,sci.space,False,False,,0
255,59.07067861453958,comp.graphics,comp.graphics,True,False,soc.religion.christian,53.12799667076957
256,43.61532483811696,sci.space,sci.space,True,True,sci.space,24.80671919716275
257,349.1692354858016,comp.windows.x,comp.graphics,False,False,comp.windows.x,345.43567742646326
258,18.294361684552722,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,8.31087967730424
259,48.655799803776176,comp.graphics,comp.graphics,True,True,comp.graphics,33.195072623037774
260,126.57419634767545,comp.graphics,comp.graphics,True,True,comp.graphics,108.4823327705294
261,48.345432698299916,alt.atheism,alt.atheism,True,False,soc.religion.christian,23.70645775970489
262,82.59467351226283,alt.atheism,alt.atheism,True,True,alt.atheism,31.155179952815853
263,88.19566539034503,comp.windows.x,sci.space,False,False,comp.windows.x,78.44080427321926
264,9.855869839482203,alt.atheism,talk.religion.misc,False,False,alt.atheism,5.450938439324017
265,111.27942168739916,sci.space,sci.space,True,True,sci.space,75.15844459278907
266,61.95242881604059,alt.atheism,alt.atheism,True,False,soc.religion.christian,39.676737599979994
267,15.950861149927672,talk.politics.mideast,alt.atheism,False,False,talk.politics.mideast,11.558999322230916
268,7.86305140586644,sci.space,sci.space,True,False,talk.politics.mideast,1.6880404406273928
269,26.80078262445107,comp.graphics,comp.graphics,True,True,comp.graphics,1.6584247117417257
270,52.18085734127088,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,12.874009037538912
271,31.373781413869686,alt.atheism,alt.atheism,True,True,alt.atheism,25.013319204421123
272,9.753065072569097,sci.space,sci.space,True,True,sci.space,4.273295973051186
273,150.7329162466058,sci.space,sci.space,True,True,sci.space,133.88108905213596
274,151.9480291799324,soc.religion.christian,alt.atheism,False,False,soc.religion.christian,99.35537143984783
275,142.7006266702657,comp.graphics,comp.graphics,True,True,comp.graphics,134.75496146195795
276,44.024569117243345,comp.graphics,comp.graphics,True,True,comp.graphics,16.121410343324257
277,311.50231406692103,soc.religion.christian,talk.religion.misc,False,False,soc.religion.christian,202.47858124072383
278,14.550411854249043,sci.space,sci.space,True,True,sci.space,6.044982523137783
279,181.49482554037982,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,72.35957200745443
280,17.19711399423078,talk.religion.misc,talk.religion.misc,True,False,talk.politics.mideast,5.2165830329229435
281,24.790896063860284,sci.space,sci.space,True,True,sci.space,4.337947647916099
282,32.97490003067499,sci.space,sci.space,True,True,sci.space,3.818008625283351
283,29.84210425189215,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,6.278329196459476
284,13.110955396662032,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,1.1500591732489203
285,25.437785306571318,alt.atheism,talk.religion.misc,False,True,talk.religion.misc,2.3515422166642646
286,38.00482949165153,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,8.126054854834951
287,117.89950221651654,talk.religion.misc,alt.atheism,False,False,talk.religion.misc,105.48000935793881
288,34.05269659181511,comp.graphics,comp.graphics,True,False,,0
289,67.66577889587265,talk.politics.mideast,sci.space,False,False,talk.politics.mideast,26.78441455784625
290,45.03791881678465,comp.windows.x,comp.graphics,False,True,comp.graphics,10.026310698335402
291,14.202392698927339,talk.politics.misc,talk.religion.misc,False,False,talk.politics.misc,2.9267305324495907
292,25.526899076498015,sci.space,sci.space,True,True,sci.space,11.573074836697213
293,73.54795336544574,talk.religion.misc,talk.religion.misc,True,False,soc.religion.christian,59.14785972580444
294,23.83594910075815,alt.atheism,alt.atheism,True,True,alt.atheism,11.028800751033993
295,42.73371884756632,alt.atheism,alt.atheism,True,False,rec.motorcycles,2.7649796255217973
296,58.73626285535805,alt.atheism,alt.atheism,True,True,alt.atheism,8.537339196625704
297,15.83551322460322,comp.graphics,comp.graphics,True,True,comp.graphics,5.169728052028003
298,39.739297271945496,sci.space,sci.space,True,True,sci.space,27.75564457852979
299,34.5045752188451,comp.windows.x,comp.graphics,False,True,comp.graphics,5.632206804596122
300,113.1760865106623,comp.graphics,comp.graphics,True,True,comp.graphics,86.88635467114285
301,91.2452916177168,alt.atheism,alt.atheism,True,True,alt.atheism,11.150826839252874
302,52.25531693065021,talk.politics.mideast,alt.atheism,False,False,talk.politics.mideast,30.616692002410225
303,34.741082693627405,alt.atheism,alt.atheism,True,True,alt.atheism,12.5704182941692
304,68.0252285676646,sci.space,sci.space,True,True,sci.space,36.76115826085222
305,51.267455098239154,alt.atheism,alt.atheism,True,False,soc.religion.christian,30.66185345640141
306,64.7529305817604,talk.politics.guns,talk.religion.misc,False,False,talk.politics.guns,1.6279025786101733
307,35.749293383048006,rec.sport.baseball,talk.religion.misc,False,False,talk.politics.misc,6.002021304648506
308,30.118437898381842,alt.atheism,alt.atheism,True,True,alt.atheism,3.3252531839547608
309,40.43364854298145,comp.graphics,comp.graphics,True,True,comp.graphics,23.64393473435958
310,97.83342175230808,sci.space,sci.space,True,True,sci.space,8.24842801668419
311,33.25420553040025,talk.religion.misc,talk.religion.misc,True,False,sci.med,6.529351349489571
312,99.13201075038715,alt.atheism,talk.religion.misc,False,False,alt.atheism,43.197398502099155
313,14.529068734419655,comp.graphics,comp.graphics,True,True,comp.graphics,10.376995170591787
314,40.498897405033496,sci.space,sci.space,True,True,sci.space,15.963244494977047
